year,spatial_unit,age,nat,sex,n_jan,births,hist_imm_nat_n,hist_imm_int_n,hist_imm_sub_n,hist_emi_sub_n
2025,4,48,int,f,322,0,4,11,10,13
2025,4,49,int,f,301,0,11,4,7,8
2025,4,50,int,f,296,0,3,9,19,10
2025,4,51,int,f,279,0,5,5,9,8
2025,4,52,int,f,298,0,3,13,10,12
2025,4,53,int,f,310,0,10,5,14,11
2025,4,54,int,f,280,0,4,10,6,8
2025,4,55,int,f,229,0,1,4,10,14
2025,4,56,int,f,275,0,4,5,8,13
2025,4,57,int,f,237,0,4,5,10,8
2025,4,58,int,f,246,0,7,3,7,2
2025,4,59,int,f,227,0,2,0,6,5
2025,4,60,int,f,198,0,2,0,5,9
2025,4,61,int,f,188,0,3,2,12,7
2025,4,62,int,f,198,0,2,3,10,12
2025,4,63,int,f,160,0,1,1,2,6
2025,4,64,int,f,160,0,0,3,7,5
2025,4,65,int,f,139,0,3,0,1,3
2025,4,66,int,f,124,0,2,3,3,2
2025,4,67,int,f,115,0,2,0,1,2
2025,4,68,int,f,98,0,0,2,5,1
2025,4,69,int,f,87,0,0,1,4,5
2025,4,70,int,f,97,0,1,2,5,1
2025,4,71,int,f,91,0,2,0,4,2
2025,4,72,int,f,82,0,0,0,0,3
2025,4,73,int,f,64,0,0,0,1,2
2025,4,74,int,f,65,0,0,1,1,0
2025,4,75,int,f,48,0,0,1,0,1
2025,4,76,int,f,67,0,0,1,2,2
2025,4,77,int,f,67,0,0,0,0,0
2025,4,78,int,f,45,0,0,0,2,1
2025,4,79,int,f,51,0,0,0,1,0
2025,4,80,int,f,39,0,0,0,0,0
2025,4,81,int,f,43,0,0,0,0,0
2025,4,82,int,f,34,0,0,1,0,0
2025,4,83,int,f,48,0,0,1,0,1
2025,4,84,int,f,31,0,0,1,1,1
2025,4,85,int,f,26,0,0,0,0,0
2025,4,86,int,f,26,0,0,0,4,0
2025,4,87,int,f,18,0,0,0,0,2
2025,4,88,int,f,22,0,0,0,0,0
2025,4,89,int,f,16,0,1,0,1,1
2025,4,90,int,f,13,0,0,0,0,0
2025,4,91,int,f,5,0,0,0,0,0
2025,4,92,int,f,8,0,0,0,0,0
2025,4,93,int,f,5,0,0,0,0,0
2025,4,94,int,f,3,0,0,0,1,0
2025,4,95,int,f,3,0,0,0,0,0
2025,4,96,int,f,5,0,0,0,0,0
2025,4,97,int,f,2,0,0,0,0,0
2025,4,98,int,f,1,0,0,0,0,0
2025,4,99,int,f,1,0,0,0,0,0
2025,4,100,int,f,1,0,0,0,0,0
2022,5,0,ch,m,0,557,12,0,28,18
2022,5,1,ch,m,611,0,29,1,64,42
2022,5,2,ch,m,656,0,22,1,51,32
2022,5,3,ch,m,688,0,17,2,59,36
2022,5,4,ch,m,664,0,18,3,35,16
2022,5,5,ch,m,690,0,8,2,35,14
2022,5,6,ch,m,682,0,6,6,12,12
2022,5,7,ch,m,721,0,13,5,19,11
2022,5,8,ch,m,692,0,8,3,12,10
2022,5,9,ch,m,700,0,10,0,8,7
2022,5,10,ch,m,695,0,9,1,7,9
2022,5,11,ch,m,704,0,9,1,14,14
2022,5,12,ch,m,727,0,2,1,11,5
2022,5,13,ch,m,693,0,1,1,9,13
2022,5,14,ch,m,641,0,7,1,11,15
2022,5,15,ch,m,644,0,3,1,11,12
2022,5,16,ch,m,644,0,1,1,10,14
2022,5,17,ch,m,711,0,3,0,15,16
2022,5,18,ch,m,641,0,5,0,11,19
2022,5,19,ch,m,678,0,7,1,17,21
2022,5,20,ch,m,728,0,10,1,30,37
2022,5,21,ch,m,681,0,16,1,37,56
2022,5,22,ch,m,725,0,11,4,48,61
2022,5,23,ch,m,684,0,21,3,35,53
2022,5,24,ch,m,664,0,14,1,62,79
2022,5,25,ch,m,665,0,21,0,82,96
2022,5,26,ch,m,661,0,25,3,75,118
2022,5,27,ch,m,619,0,24,2,75,91
2022,5,28,ch,m,567,0,30,3,74,58
2022,5,29,ch,m,611,0,31,0,69,64
2022,5,30,ch,m,629,0,43,1,71,56
2022,5,31,ch,m,623,0,42,2,78,69
2022,5,32,ch,m,630,0,30,4,72,60
2022,5,33,ch,m,650,0,30,1,65,59
2022,5,34,ch,m,645,0,32,1,73,46
2022,5,35,ch,m,711,0,26,1,73,52
2022,5,36,ch,m,721,0,23,1,60,44
2022,5,37,ch,m,726,0,26,1,52,42
2022,5,38,ch,m,740,0,26,1,41,28
2022,5,39,ch,m,759,0,20,2,38,32
2022,5,40,ch,m,767,0,28,3,40,24
2022,5,41,ch,m,776,0,27,0,46,37
2022,5,42,ch,m,814,0,25,5,39,29
2022,5,43,ch,m,771,0,20,3,34,26
2022,5,44,ch,m,775,0,15,3,28,32
2022,5,45,ch,m,788,0,9,3,29,20
2022,5,46,ch,m,723,0,12,2,19,9
2022,5,47,ch,m,762,0,10,2,22,20
2022,5,48,ch,m,808,0,15,0,27,23
2022,5,49,ch,m,833,0,12,1,17,14
2022,5,50,ch,m,931,0,8,2,20,12
2022,5,51,ch,m,916,0,19,0,19,18
2022,5,52,ch,m,1012,0,15,1,26,22
2022,5,53,ch,m,1031,0,17,1,18,21
2022,5,54,ch,m,1066,0,9,1,25,20
2022,5,55,ch,m,1117,0,11,5,24,25
2022,5,56,ch,m,1119,0,12,3,22,23
2022,5,57,ch,m,1175,0,11,2,28,26
2022,5,58,ch,m,1140,0,16,0,18,15
2022,5,59,ch,m,1126,0,14,3,19,22
2022,5,60,ch,m,1118,0,14,2,18,17
2022,5,61,ch,m,1070,0,6,1,19,14
2022,5,62,ch,m,1027,0,7,2,6,13
2022,5,63,ch,m,1049,0,7,2,20,23
2022,5,64,ch,m,994,0,10,0,22,20
2022,5,65,ch,m,979,0,6,3,17,13
2022,5,66,ch,m,918,0,5,1,18,17
2022,5,67,ch,m,887,0,11,1,15,12
2022,5,68,ch,m,854,0,5,0,8,13
2022,5,69,ch,m,818,0,5,2,16,12
2022,5,70,ch,m,802,0,3,0,5,12
2022,5,71,ch,m,723,0,4,0,7,14
2022,5,72,ch,m,739,0,1,3,12,7
2022,5,73,ch,m,669,0,2,1,13,9
2022,5,74,ch,m,710,0,2,0,3,5
2022,5,75,ch,m,663,0,1,0,7,8
2022,5,76,ch,m,628,0,2,0,1,4
2022,5,77,ch,m,548,0,5,0,3,4
2022,5,78,ch,m,555,0,3,2,2,6
2022,5,79,ch,m,504,0,2,0,5,6
2022,5,80,ch,m,417,0,2,1,6,8
2022,5,81,ch,m,399,0,0,0,2,2
2022,5,82,ch,m,299,0,1,0,4,5
2022,5,83,ch,m,276,0,1,0,3,7
2022,5,84,ch,m,264,0,0,0,1,2
2022,5,85,ch,m,237,0,1,0,2,2
2022,5,86,ch,m,199,0,0,1,2,4
2022,5,87,ch,m,203,0,1,1,3,3
2022,5,88,ch,m,170,0,0,0,1,1
2022,5,89,ch,m,115,0,0,0,1,2
2022,5,90,ch,m,103,0,0,0,2,2
2022,5,91,ch,m,81,0,1,0,0,0
2022,5,92,ch,m,74,0,0,0,0,1
2022,5,93,ch,m,54,0,0,0,0,0
2022,5,94,ch,m,31,0,0,0,0,2
2022,5,95,ch,m,23,0,0,0,0,0
2022,5,96,ch,m,23,0,0,0,0,1
2022,5,97,ch,m,19,0,0,0,1,0
2022,5,98,ch,m,5,0,0,0,0,0
2022,5,99,ch,m,3,0,0,0,0,0
2022,5,100,ch,m,6,0,0,0,0,0
2022,5,0,ch,f,0,548,9,1,16,12
2022,5,1,ch,f,618,0,22,2,71,47
2022,5,2,ch,f,597,0,21,1,45,29
2022,5,3,ch,f,622,0,18,4,35,22
2022,5,4,ch,f,695,0,12,1,33,27
2022,5,5,ch,f,633,0,10,3,18,24
2022,5,6,ch,f,693,0,14,3,17,16
2022,5,7,ch,f,677,0,9,1,18,9
2022,5,8,ch,f,673,0,6,2,14,16
2022,5,9,ch,f,678,0,8,0,9,9
2022,5,10,ch,f,650,0,8,2,13,14
2022,5,11,ch,f,656,0,7,1,8,5
2022,5,12,ch,f,664,0,3,1,6,7
2022,5,13,ch,f,617,0,8,0,11,7
2022,5,14,ch,f,643,0,4,1,6,9
2022,5,15,ch,f,649,0,7,2,12,10
2022,5,16,ch,f,638,0,1,1,17,23
2022,5,17,ch,f,610,0,4,2,11,18
2022,5,18,ch,f,635,0,6,2,17,28
2022,5,19,ch,f,647,0,10,1,21,30
2022,5,20,ch,f,662,0,18,0,43,57
2022,5,21,ch,f,631,0,12,0,51,54
2022,5,22,ch,f,583,0,37,1,62,65
2022,5,23,ch,f,617,0,33,1,83,80
2022,5,24,ch,f,594,0,31,5,79,78
2022,5,25,ch,f,639,0,31,2,101,129
2022,5,26,ch,f,569,0,36,2,90,104
2022,5,27,ch,f,552,0,38,2,82,71
2022,5,28,ch,f,565,0,31,2,91,72
2022,5,29,ch,f,566,0,32,4,73,55
2022,5,30,ch,f,635,0,24,2,87,64
2022,5,31,ch,f,634,0,42,6,79,63
2022,5,32,ch,f,619,0,30,6,70,57
2022,5,33,ch,f,666,0,37,0,72,46
2022,5,34,ch,f,716,0,37,1,58,47
2022,5,35,ch,f,715,0,36,0,61,41
2022,5,36,ch,f,747,0,28,1,66,43
2022,5,37,ch,f,739,0,36,7,38,31
2022,5,38,ch,f,812,0,27,2,33,21
2022,5,39,ch,f,850,0,13,3,46,31
2022,5,40,ch,f,809,0,13,4,38,25
2022,5,41,ch,f,855,0,16,0,42,30
2022,5,42,ch,f,842,0,15,2,20,30
2022,5,43,ch,f,802,0,13,2,26,16
2022,5,44,ch,f,768,0,10,1,15,17
2022,5,45,ch,f,749,0,6,2,21,22
2022,5,46,ch,f,809,0,12,0,21,18
2022,5,47,ch,f,759,0,13,0,22,17
2022,5,48,ch,f,819,0,6,1,19,18
2022,5,49,ch,f,857,0,11,1,29,26
2022,5,50,ch,f,888,0,13,1,21,28
2022,5,51,ch,f,949,0,17,0,27,27
2022,5,52,ch,f,1006,0,12,1,29,24
2022,5,53,ch,f,1064,0,20,1,32,35
2022,5,54,ch,f,1123,0,17,3,28,32
2022,5,55,ch,f,1132,0,12,1,25,16
2022,5,56,ch,f,1169,0,11,0,31,30
2022,5,57,ch,f,1213,0,19,1,30,26
2022,5,58,ch,f,1188,0,18,0,26,26
2022,5,59,ch,f,1125,0,12,2,20,22
2022,5,60,ch,f,1095,0,11,3,23,26
2022,5,61,ch,f,1090,0,16,2,21,14
2022,5,62,ch,f,1094,0,10,3,27,26
2022,5,63,ch,f,995,0,8,1,15,22
2022,5,64,ch,f,990,0,8,3,18,14
2022,5,65,ch,f,1022,0,14,2,22,21
2022,5,66,ch,f,965,0,7,0,16,21
2022,5,67,ch,f,865,0,4,1,11,19
2022,5,68,ch,f,861,0,5,1,14,20
2022,5,69,ch,f,819,0,4,0,12,17
2022,5,70,ch,f,794,0,3,2,9,9
2022,5,71,ch,f,759,0,4,0,11,12
2022,5,72,ch,f,693,0,2,0,5,10
2022,5,73,ch,f,680,0,1,1,7,5
2022,5,74,ch,f,701,0,1,0,11,11
2022,5,75,ch,f,618,0,1,0,4,8
2022,5,76,ch,f,595,0,4,0,4,2
2022,5,77,ch,f,579,0,1,1,4,6
2022,5,78,ch,f,536,0,1,0,3,7
2022,5,79,ch,f,502,0,1,0,4,7
2022,5,80,ch,f,443,0,2,1,3,2
2022,5,81,ch,f,409,0,1,1,2,8
2022,5,82,ch,f,369,0,0,1,1,0
2022,5,83,ch,f,353,0,5,1,3,3
2022,5,84,ch,f,315,0,3,0,3,4
2022,5,85,ch,f,288,0,1,0,2,3
2022,5,86,ch,f,264,0,1,0,3,5
2022,5,87,ch,f,253,0,1,0,3,6
2022,5,88,ch,f,232,0,1,1,2,2
2022,5,89,ch,f,213,0,0,0,0,3
2022,5,90,ch,f,175,0,0,0,0,1
2022,5,91,ch,f,146,0,0,0,3,3
2022,5,92,ch,f,123,0,0,0,1,2
2022,5,93,ch,f,89,0,0,0,0,2
2022,5,94,ch,f,71,0,0,0,0,1
2022,5,95,ch,f,73,0,0,0,0,1
2022,5,96,ch,f,49,0,0,0,0,0
2022,5,97,ch,f,35,0,0,0,0,0
2022,5,98,ch,f,28,0,1,0,0,0
2022,5,99,ch,f,20,0,0,0,0,0
2022,5,100,ch,f,26,0,0,0,0,0
2022,5,0,int,m,0,138,5,0,4,4
2022,5,1,int,m,130,0,8,5,10,13
2022,5,2,int,m,121,0,8,7,11,6
2022,5,3,int,m,139,0,6,9,12,7
2022,5,4,int,m,142,0,5,13,8,8
2022,5,5,int,m,135,0,2,9,11,5
2022,5,6,int,m,140,0,4,4,8,3
2022,5,7,int,m,140,0,3,9,3,2
2022,5,8,int,m,139,0,3,6,5,4
2022,5,9,int,m,128,0,0,10,6,5
2022,5,10,int,m,140,0,4,7,7,6
2022,5,11,int,m,147,0,3,10,8,4
2022,5,12,int,m,129,0,3,11,6,8
2022,5,13,int,m,129,0,5,9,10,6
2022,5,14,int,m,139,0,0,7,1,3
2022,5,15,int,m,114,0,3,6,5,5
2022,5,16,int,m,127,0,3,8,7,5
2022,5,17,int,m,116,0,2,3,5,4
2022,5,18,int,m,105,0,3,10,12,8
2022,5,19,int,m,122,0,3,10,10,8
2022,5,20,int,m,107,0,3,21,13,6
2022,5,21,int,m,97,0,1,17,15,12
2022,5,22,int,m,121,0,5,32,33,22
2022,5,23,int,m,116,0,5,36,30,23
2022,5,24,int,m,121,0,9,34,23,26
2022,5,25,int,m,153,0,8,49,40,42
2022,5,26,int,m,160,0,19,35,26,32
2022,5,27,int,m,161,0,15,40,28,25
2022,5,28,int,m,168,0,18,35,22,41
2022,5,29,int,m,206,0,28,41,48,50
2022,5,30,int,m,218,0,19,26,30,41
2022,5,31,int,m,228,0,29,33,30,38
2022,5,32,int,m,258,0,18,36,34,43
2022,5,33,int,m,257,0,14,31,33,31
2022,5,34,int,m,297,0,19,32,36,37
2022,5,35,int,m,281,0,22,28,31,40
2022,5,36,int,m,261,0,30,29,40,24
2022,5,37,int,m,293,0,31,31,33,34
2022,5,38,int,m,349,0,13,29,43,37
2022,5,39,int,m,300,0,17,33,31,26
2022,5,40,int,m,315,0,17,17,22,15
2022,5,41,int,m,324,0,21,23,27,27
2022,5,42,int,m,321,0,14,26,27,28
2022,5,43,int,m,304,0,20,28,33,23
2022,5,44,int,m,320,0,14,23,25,25
2022,5,45,int,m,270,0,13,30,13,21
2022,5,46,int,m,284,0,15,27,19,15
2022,5,47,int,m,258,0,9,30,17,15
2022,5,48,int,m,241,0,11,21,18,9
2022,5,49,int,m,264,0,6,15,12,10
2022,5,50,int,m,295,0,10,16,15,17
2022,5,51,int,m,240,0,7,17,15,20
2022,5,52,int,m,256,0,10,15,19,18
2022,5,53,int,m,255,0,8,13,7,9
2022,5,54,int,m,250,0,4,16,15,16
2022,5,55,int,m,268,0,8,10,11,14
2022,5,56,int,m,287,0,9,12,9,10
2022,5,57,int,m,263,0,6,4,7,10
2022,5,58,int,m,229,0,2,7,7,12
2022,5,59,int,m,217,0,1,3,8,8
2022,5,60,int,m,185,0,5,7,4,6
2022,5,61,int,m,170,0,4,6,6,5
2022,5,62,int,m,155,0,3,4,5,7
2022,5,63,int,m,127,0,3,3,3,2
2022,5,64,int,m,132,0,1,3,3,6
2022,5,65,int,m,107,0,1,0,4,4
2022,5,66,int,m,87,0,3,2,0,5
2022,5,67,int,m,63,0,0,0,2,1
2022,5,68,int,m,53,0,1,1,1,1
2022,5,69,int,m,45,0,1,0,0,2
2022,5,70,int,m,55,0,1,0,3,1
2022,5,71,int,m,40,0,1,0,0,0
2022,5,72,int,m,53,0,0,0,0,3
2022,5,73,int,m,41,0,0,0,0,0
2022,5,74,int,m,51,0,1,2,2,0
2022,5,75,int,m,42,0,0,0,1,1
2022,5,76,int,m,48,0,1,0,0,0
2022,5,77,int,m,28,0,0,0,0,0
2022,5,78,int,m,40,0,0,0,0,0
2022,5,79,int,m,43,0,0,0,1,0
2022,5,80,int,m,48,0,0,1,0,0
2022,5,81,int,m,29,0,0,0,0,0
2022,5,82,int,m,24,0,0,0,0,0
2022,5,83,int,m,33,0,1,0,0,0
2022,5,84,int,m,31,0,0,0,0,0
2022,5,85,int,m,19,0,0,0,0,0
2022,5,86,int,m,18,0,0,0,0,0
2022,5,87,int,m,10,0,0,2,0,1
2022,5,88,int,m,7,0,0,0,0,0
2022,5,89,int,m,7,0,0,0,0,0
2022,5,90,int,m,5,0,0,0,0,0
2022,5,91,int,m,5,0,0,0,0,0
2022,5,92,int,m,1,0,0,0,0,1
2022,5,93,int,m,0,0,0,0,0,0
2022,5,94,int,m,0,0,0,0,0,0
2022,5,95,int,m,2,0,0,0,0,0
2022,5,96,int,m,0,0,0,0,0,0
2022,5,97,int,m,0,0,0,0,0,0
2022,5,98,int,m,1,0,0,0,0,0
2022,5,99,int,m,0,0,0,0,0,0
2022,5,100,int,m,0,0,0,0,0,0
2022,5,0,int,f,0,110,3,4,3,4
2022,5,1,int,f,115,0,7,9,12,12
2022,5,2,int,f,141,0,5,9,13,13
2022,5,3,int,f,125,0,8,11,20,15
2022,5,4,int,f,141,0,8,8,7,11
2022,5,5,int,f,140,0,4,6,6,4
2022,5,6,int,f,124,0,5,13,10,6
2022,5,7,int,f,121,0,2,4,7,6
2022,5,8,int,f,137,0,4,4,6,4
2022,5,9,int,f,122,0,0,2,3,4
2022,5,10,int,f,116,0,4,3,6,2
2022,5,11,int,f,124,0,1,8,6,5
2022,5,12,int,f,127,0,4,7,4,8
2022,5,13,int,f,113,0,1,7,4,4
2022,5,14,int,f,111,0,2,5,5,7
2022,5,15,int,f,92,0,2,10,6,3
2022,5,16,int,f,111,0,0,11,10,12
2022,5,17,int,f,113,0,2,4,5,7
2022,5,18,int,f,88,0,1,9,5,5
2022,5,19,int,f,92,0,0,6,10,5
2022,5,20,int,f,80,0,6,11,8,10
2022,5,21,int,f,92,0,2,16,15,18
2022,5,22,int,f,77,0,6,17,16,14
2022,5,23,int,f,100,0,9,28,18,16
2022,5,24,int,f,103,0,7,22,17,22
2022,5,25,int,f,145,0,12,28,24,28
2022,5,26,int,f,148,0,15,29,15,23
2022,5,27,int,f,139,0,14,27,23,27
2022,5,28,int,f,162,0,12,31,27,24
2022,5,29,int,f,186,0,23,23,22,22
2022,5,30,int,f,191,0,14,16,21,22
2022,5,31,int,f,205,0,12,17,31,20
2022,5,32,int,f,248,0,13,21,21,32
2022,5,33,int,f,224,0,13,28,21,18
2022,5,34,int,f,232,0,16,17,29,18
2022,5,35,int,f,280,0,16,7,20,22
2022,5,36,int,f,282,0,16,16,19,21
2022,5,37,int,f,252,0,14,13,22,15
2022,5,38,int,f,254,0,14,13,21,11
2022,5,39,int,f,292,0,11,10,17,17
2022,5,40,int,f,260,0,15,20,19,15
2022,5,41,int,f,277,0,10,18,21,16
2022,5,42,int,f,263,0,8,19,16,17
2022,5,43,int,f,269,0,8,15,16,6
2022,5,44,int,f,280,0,4,19,13,14
2022,5,45,int,f,242,0,8,13,8,12
2022,5,46,int,f,226,0,5,7,13,11
2022,5,47,int,f,225,0,3,8,10,15
2022,5,48,int,f,233,0,4,9,12,11
2022,5,49,int,f,190,0,8,11,10,5
2022,5,50,int,f,234,0,2,4,10,9
2022,5,51,int,f,232,0,9,7,13,5
2022,5,52,int,f,181,0,5,15,11,11
2022,5,53,int,f,188,0,6,7,6,8
2022,5,54,int,f,180,0,3,2,7,7
2022,5,55,int,f,185,0,7,4,4,6
2022,5,56,int,f,212,0,3,8,12,7
2022,5,57,int,f,163,0,2,7,4,6
2022,5,58,int,f,170,0,1,1,8,8
2022,5,59,int,f,138,0,3,4,5,2
2022,5,60,int,f,131,0,4,2,2,2
2022,5,61,int,f,114,0,4,4,1,7
2022,5,62,int,f,97,0,3,0,3,3
2022,5,63,int,f,77,0,1,3,2,0
2022,5,64,int,f,81,0,0,3,2,6
2022,5,65,int,f,69,0,0,1,2,1
2022,5,66,int,f,62,0,3,3,0,2
2022,5,67,int,f,53,0,1,0,1,1
2022,5,68,int,f,51,0,0,0,3,4
2022,5,69,int,f,41,0,1,2,3,4
2022,5,70,int,f,35,0,1,5,1,1
2022,5,71,int,f,29,0,0,0,0,0
2022,5,72,int,f,30,0,0,2,1,0
2022,5,73,int,f,35,0,2,0,0,0
2022,5,74,int,f,38,0,0,0,1,3
2022,5,75,int,f,29,0,0,0,2,2
2022,5,76,int,f,35,0,0,0,0,0
2022,5,77,int,f,30,0,0,0,1,1
2022,5,78,int,f,34,0,0,0,0,0
2022,5,79,int,f,20,0,0,1,0,0
2022,5,80,int,f,16,0,0,0,0,0
2022,5,81,int,f,25,0,0,1,0,0
2022,5,82,int,f,33,0,0,1,0,0
2022,5,83,int,f,29,0,0,0,0,1
2022,5,84,int,f,18,0,0,0,0,0
2022,5,85,int,f,12,0,0,1,0,0
2022,5,86,int,f,15,0,0,0,0,0
2022,5,87,int,f,10,0,0,1,0,1
2022,5,88,int,f,7,0,0,0,0,1
2022,5,89,int,f,5,0,0,1,0,0
2022,5,90,int,f,7,0,0,0,1,1
2022,5,91,int,f,3,0,0,1,0,0
2022,5,92,int,f,3,0,0,0,0,0
2022,5,93,int,f,2,0,0,1,0,1
2022,5,94,int,f,2,0,0,0,1,1
2022,5,95,int,f,1,0,0,0,0,0
2022,5,96,int,f,0,0,0,0,0,0
2022,5,97,int,f,0,0,0,0,0,0
2022,5,98,int,f,1,0,0,0,0,0
2022,5,99,int,f,0,0,0,0,0,0
2022,5,100,int,f,0,0,0,0,0,0
2023,5,0,ch,m,0,532,18,1,17,10
2023,5,1,ch,m,574,0,25,1,43,45
2023,5,2,ch,m,657,0,29,1,48,43
2023,5,3,ch,m,679,0,18,2,37,27
2023,5,4,ch,m,720,0,16,0,28,29
2023,5,5,ch,m,690,0,14,2,24,20
2023,5,6,ch,m,714,0,15,1,28,12
2023,5,7,ch,m,687,0,12,1,16,19
2023,5,8,ch,m,744,0,12,2,13,8
2023,5,9,ch,m,704,0,7,1,16,9
2023,5,10,ch,m,703,0,8,0,14,9
2023,5,11,ch,m,700,0,5,2,8,10
2023,5,12,ch,m,710,0,9,1,11,8
2023,5,13,ch,m,729,0,2,0,13,9
2023,5,14,ch,m,689,0,4,1,12,12
2023,5,15,ch,m,648,0,6,2,10,11
2023,5,16,ch,m,650,0,8,0,11,9
2023,5,17,ch,m,642,0,3,0,18,12
2023,5,18,ch,m,713,0,6,2,15,12
2023,5,19,ch,m,639,0,6,4,13,18
2023,5,20,ch,m,679,0,13,1,23,34
2023,5,21,ch,m,724,0,18,0,29,40
2023,5,22,ch,m,658,0,13,3,41,38
2023,5,23,ch,m,701,0,14,2,61,63
2023,5,24,ch,m,660,0,27,1,58,77
2023,5,25,ch,m,634,0,30,1,62,86
2023,5,26,ch,m,638,0,29,1,70,91
2023,5,27,ch,m,615,0,33,1,77,88
2023,5,28,ch,m,596,0,32,2,55,59
2023,5,29,ch,m,578,0,27,2,69,85
2023,5,30,ch,m,615,0,25,3,74,56
2023,5,31,ch,m,659,0,27,0,72,73
2023,5,32,ch,m,653,0,44,0,69,58
2023,5,33,ch,m,656,0,40,1,67,55
2023,5,34,ch,m,664,0,39,3,70,39
2023,5,35,ch,m,686,0,34,3,73,51
2023,5,36,ch,m,742,0,36,0,58,47
2023,5,37,ch,m,750,0,24,2,40,40
2023,5,38,ch,m,740,0,32,1,46,30
2023,5,39,ch,m,772,0,13,3,44,38
2023,5,40,ch,m,776,0,16,2,40,20
2023,5,41,ch,m,801,0,17,0,32,28
2023,5,42,ch,m,803,0,18,1,38,27
2023,5,43,ch,m,849,0,11,1,40,27
2023,5,44,ch,m,792,0,10,1,28,24
2023,5,45,ch,m,785,0,18,2,21,27
2023,5,46,ch,m,804,0,17,2,27,22
2023,5,47,ch,m,736,0,8,0,16,17
2023,5,48,ch,m,774,0,10,3,18,20
2023,5,49,ch,m,822,0,4,0,10,7
2023,5,50,ch,m,838,0,10,2,23,21
2023,5,51,ch,m,943,0,9,0,18,21
2023,5,52,ch,m,926,0,10,1,28,16
2023,5,53,ch,m,1025,0,11,0,21,28
2023,5,54,ch,m,1034,0,12,2,29,20
2023,5,55,ch,m,1067,0,13,4,25,20
2023,5,56,ch,m,1116,0,9,1,22,16
2023,5,57,ch,m,1116,0,10,1,24,27
2023,5,58,ch,m,1175,0,9,1,26,31
2023,5,59,ch,m,1146,0,9,2,21,17
2023,5,60,ch,m,1130,0,5,1,15,12
2023,5,61,ch,m,1117,0,9,2,16,12
2023,5,62,ch,m,1054,0,5,0,16,17
2023,5,63,ch,m,1019,0,12,1,5,10
2023,5,64,ch,m,1044,0,6,4,22,16
2023,5,65,ch,m,980,0,11,1,18,19
2023,5,66,ch,m,972,0,8,1,16,13
2023,5,67,ch,m,910,0,5,2,13,13
2023,5,68,ch,m,885,0,5,2,10,16
2023,5,69,ch,m,838,0,1,1,9,5
2023,5,70,ch,m,811,0,1,2,10,10
2023,5,71,ch,m,781,0,0,0,9,8
2023,5,72,ch,m,708,0,4,0,7,7
2023,5,73,ch,m,726,0,3,1,4,9
2023,5,74,ch,m,666,0,2,0,4,8
2023,5,75,ch,m,696,0,2,0,2,6
2023,5,76,ch,m,642,0,0,0,3,6
2023,5,77,ch,m,608,0,0,0,3,5
2023,5,78,ch,m,533,0,0,0,2,5
2023,5,79,ch,m,541,0,3,0,7,7
2023,5,80,ch,m,486,0,1,1,3,6
2023,5,81,ch,m,389,0,1,0,2,4
2023,5,82,ch,m,384,0,1,1,3,2
2023,5,83,ch,m,286,0,1,0,3,3
2023,5,84,ch,m,248,0,0,0,2,5
2023,5,85,ch,m,250,0,0,0,1,5
2023,5,86,ch,m,221,0,0,1,0,2
2023,5,87,ch,m,172,0,1,0,1,4
2023,5,88,ch,m,182,0,0,0,0,4
2023,5,89,ch,m,148,0,0,0,1,3
2023,5,90,ch,m,100,0,0,0,2,1
2023,5,91,ch,m,82,0,0,0,1,1
2023,5,92,ch,m,68,0,0,0,1,1
2023,5,93,ch,m,60,0,0,0,0,2
2023,5,94,ch,m,39,0,0,0,0,0
2023,5,95,ch,m,18,0,0,0,0,2
2023,5,96,ch,m,18,0,0,0,0,2
2023,5,97,ch,m,15,0,0,0,0,0
2023,5,98,ch,m,15,0,0,0,0,0
2023,5,99,ch,m,3,0,0,0,0,0
2023,5,100,ch,m,6,0,0,0,0,0
2023,5,0,ch,f,0,509,14,2,26,13
2023,5,1,ch,f,550,0,22,2,40,23
2023,5,2,ch,f,656,0,20,0,53,35
2023,5,3,ch,f,628,0,24,0,46,31
2023,5,4,ch,f,647,0,16,1,29,19
2023,5,5,ch,f,708,0,15,0,18,14
2023,5,6,ch,f,633,0,14,0,17,11
2023,5,7,ch,f,696,0,11,1,7,12
2023,5,8,ch,f,692,0,6,0,13,6
2023,5,9,ch,f,675,0,8,0,14,7
2023,5,10,ch,f,681,0,9,3,11,7
2023,5,11,ch,f,654,0,7,2,17,8
2023,5,12,ch,f,664,0,9,0,15,12
2023,5,13,ch,f,665,0,2,3,16,19
2023,5,14,ch,f,630,0,6,0,11,9
2023,5,15,ch,f,642,0,9,0,17,17
2023,5,16,ch,f,657,0,4,1,14,15
2023,5,17,ch,f,635,0,5,0,13,8
2023,5,18,ch,f,608,0,12,0,11,6
2023,5,19,ch,f,631,0,17,1,18,23
2023,5,20,ch,f,641,0,12,0,31,40
2023,5,21,ch,f,645,0,19,1,57,56
2023,5,22,ch,f,615,0,22,2,56,72
2023,5,23,ch,f,581,0,30,4,50,64
2023,5,24,ch,f,626,0,36,0,64,101
2023,5,25,ch,f,581,0,26,1,65,94
2023,5,26,ch,f,594,0,29,5,72,88
2023,5,27,ch,f,551,0,32,0,91,78
2023,5,28,ch,f,554,0,40,3,72,74
2023,5,29,ch,f,574,0,47,3,69,67
2023,5,30,ch,f,591,0,34,1,68,48
